LOCATION CODE|COUNTY|AREA NAME|REGION|SCHOOL YEARS|NO. OVERWEIGHT|PCT OVERWEIGHT|NO. OBESE|PCT OBESE|NO. OVERWEIGHT OR OBESE|PCT OVERWEIGHT OR OBESE|GRADE LEVEL|AREA TYPE|STREET ADDRESS|CITY|STATE|ZIP CODE|Location 1
60601|CHAUTAUQUA|PINE VALLEY CENT SCHOOL DISTRICT-(S DAYTON)|WESTERN NEW YORK|2010-2012|18.0|19.6%|31.0|33.7%|49.0|53.3%|MIDDLE/HIGH|SCHOOL DISTRICT|7755 RT 83|SOUTH DAYTON|NY|14138.0|(42.3317, -79.0906)
60701|CHAUTAUQUA|CLYMER CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|26.0|15.1%|28.0|16.3%|54.0|31.4%|DISTRICT TOTAL|SCHOOL DISTRICT|8672 E MAIN ST|CLYMER|NY|14724.0|(42.0209, -79.627)
60701|CHAUTAUQUA|CLYMER CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|17.0|16.5%|10.0|9.7%|27.0|26.2%|ELEMENTARY|SCHOOL DISTRICT|8672 E MAIN ST|CLYMER|NY|14724.0|(42.0209, -79.627)
60701|CHAUTAUQUA|CLYMER CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|5.0|8.6%|14.0|24.1%|19.0|32.8%|MIDDLE/HIGH|SCHOOL DISTRICT|8672 E MAIN ST|CLYMER|NY|14724.0|(42.0209, -79.627)
60800|CHAUTAUQUA|DUNKIRK CITY SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|100.0|18.6%|138.0|25.7%|238.0|44.3%|DISTRICT TOTAL|SCHOOL DISTRICT|620 MARAUDER DR|DUNKIRK|NY|14048.0|(42.4779, -79.3417)
60800|CHAUTAUQUA|DUNKIRK CITY SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|52.0|18.6%|73.0|26.1%|125.0|44.6%|ELEMENTARY|SCHOOL DISTRICT|620 MARAUDER DR|DUNKIRK|NY|14048.0|(42.4779, -79.3417)
60800|CHAUTAUQUA|DUNKIRK CITY SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|48.0|18.7%|65.0|25.3%|113.0|44%|MIDDLE/HIGH|SCHOOL DISTRICT|620 MARAUDER DR|DUNKIRK|NY|14048.0|(42.4779, -79.3417)
61001|CHAUTAUQUA|BEMUS POINT CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|59.0|19.4%|39.0|12.8%|98.0|32.2%|DISTRICT TOTAL|SCHOOL DISTRICT|3980 DUTCH HOLLOW RD|BEMUS POINT|NY|14712.0|(42.1491, -79.3455)
61001|CHAUTAUQUA|BEMUS POINT CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|32.0|17.8%|22.0|12.2%|54.0|30%|ELEMENTARY|SCHOOL DISTRICT|3980 DUTCH HOLLOW RD|BEMUS POINT|NY|14712.0|(42.1491, -79.3455)
61001|CHAUTAUQUA|BEMUS POINT CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|32.0|24.8%|17.0|13.2%|49.0|38%|MIDDLE/HIGH|SCHOOL DISTRICT|3980 DUTCH HOLLOW RD|BEMUS POINT|NY|14712.0|(42.1491, -79.3455)
61101|CHAUTAUQUA|FALCONER CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|98.0|17.8%|96.0|17.5%|194.0|35.3%|DISTRICT TOTAL|SCHOOL DISTRICT|2 EAST AVE N|FALCONER|NY|14733.0|(42.1227, -79.1942)
61101|CHAUTAUQUA|FALCONER CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|58.0|17.3%|48.0|14.3%|106.0|31.5%|ELEMENTARY|SCHOOL DISTRICT|2 EAST AVE N|FALCONER|NY|14733.0|(42.1227, -79.1942)
61101|CHAUTAUQUA|FALCONER CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|40.0|18.9%|48.0|22.6%|88.0|41.5%|MIDDLE/HIGH|SCHOOL DISTRICT|2 EAST AVE N|FALCONER|NY|14733.0|(42.1227, -79.1942)
61501|CHAUTAUQUA|SILVER CREEK CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|49.0|15.8%|69.0|22.3%|118.0|38.1%|DISTRICT TOTAL|SCHOOL DISTRICT|1 DICKINSON ST|SILVER CREEK|NY|14136.0|(42.5341, -79.1667)
61501|CHAUTAUQUA|SILVER CREEK CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|33.0|17.2%|37.0|19.3%|70.0|36.5%|ELEMENTARY|SCHOOL DISTRICT|1 DICKINSON ST|SILVER CREEK|NY|14136.0|(42.5341, -79.1667)
61501|CHAUTAUQUA|SILVER CREEK CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|16.0|13.6%|32.0|27.1%|48.0|40.7%|MIDDLE/HIGH|SCHOOL DISTRICT|1 DICKINSON ST|SILVER CREEK|NY|14136.0|(42.5341, -79.1667)
61503|CHAUTAUQUA|FORESTVILLE CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|41.0|18.8%|47.0|21.6%|88.0|40.4%|DISTRICT TOTAL|SCHOOL DISTRICT|12 WATER ST|FORESTVILLE|NY|14062.0|(42.4676, -79.181)
61503|CHAUTAUQUA|FORESTVILLE CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|24.0|17.8%|25.0|18.5%|49.0|36.3%|ELEMENTARY|SCHOOL DISTRICT|12 WATER ST|FORESTVILLE|NY|14062.0|(42.4676, -79.181)
61503|CHAUTAUQUA|FORESTVILLE CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|17.0|20.5%|22.0|26.5%|39.0|47%|MIDDLE/HIGH|SCHOOL DISTRICT|12 WATER ST|FORESTVILLE|NY|14062.0|(42.4676, -79.181)
61601|CHAUTAUQUA|PANAMA CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|36.0|16.7%|41.0|19.1%|77.0|35.8%|DISTRICT TOTAL|SCHOOL DISTRICT|41 NORTH ST|PANAMA|NY|14767.0|(42.0779, -79.4836)
61601|CHAUTAUQUA|PANAMA CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|16.0|12.9%|25.0|20.2%|41.0|33.1%|ELEMENTARY|SCHOOL DISTRICT|41 NORTH ST|PANAMA|NY|14767.0|(42.0779, -79.4836)
61601|CHAUTAUQUA|PANAMA CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|20.0|21.1%|20.0|21.1%|40.0|42.1%|MIDDLE/HIGH|SCHOOL DISTRICT|41 NORTH ST|PANAMA|NY|14767.0|(42.0779, -79.4836)
61700|CHAUTAUQUA|JAMESTOWN CITY SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|248.0|14.4%|330.0|19.2%|578.0|33.6%|DISTRICT TOTAL|SCHOOL DISTRICT|197 MARTIN RD|JAMESTOWN|NY|14701.0|(42.0774, -79.221)
61700|CHAUTAUQUA|JAMESTOWN CITY SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|162.0|13.9%|210.0|18.1%|372.0|32%|ELEMENTARY|SCHOOL DISTRICT|197 MARTIN RD|JAMESTOWN|NY|14701.0|(42.0774, -79.221)
61700|CHAUTAUQUA|JAMESTOWN CITY SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|86.0|15.2%|127.0|22.4%|213.0|37.6%|MIDDLE/HIGH|SCHOOL DISTRICT|197 MARTIN RD|JAMESTOWN|NY|14701.0|(42.0774, -79.221)
62201|CHAUTAUQUA|FREDONIA CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|105.0|16.2%|115.0|17.8%|220.0|34%|DISTRICT TOTAL|SCHOOL DISTRICT|425 E MAIN ST|FREDONIA|NY|14063.0|(42.4495, -79.3105)
62201|CHAUTAUQUA|FREDONIA CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|66.0|15.7%|76.0|18.1%|142.0|33.7%|ELEMENTARY|SCHOOL DISTRICT|425 E MAIN ST|FREDONIA|NY|14063.0|(42.4495, -79.3105)
62201|CHAUTAUQUA|FREDONIA CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|41.0|18.4%|39.0|17.5%|80.0|35.9%|MIDDLE/HIGH|SCHOOL DISTRICT|425 E MAIN ST|FREDONIA|NY|14063.0|(42.4495, -79.3105)
62301|CHAUTAUQUA|BROCTON CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|39.0|19.3%|38.0|18.8%|77.0|38.1%|DISTRICT TOTAL|SCHOOL DISTRICT|138 W MAIN ST|BROCTON|NY|14716.0|(42.3848, -79.4529)
62301|CHAUTAUQUA|BROCTON CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|25.0|19.2%|21.0|16.2%|46.0|35.4%|ELEMENTARY|SCHOOL DISTRICT|138 W MAIN ST|BROCTON|NY|14716.0|(42.3848, -79.4529)
62301|CHAUTAUQUA|BROCTON CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|10.0|14.7%|17.0|25%|27.0|39.7%|MIDDLE/HIGH|SCHOOL DISTRICT|138 W MAIN ST|BROCTON|NY|14716.0|(42.3848, -79.4529)
62401|CHAUTAUQUA|RIPLEY CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|12.0|11.8%|25.0|24.5%|37.0|36.3%|DISTRICT TOTAL|SCHOOL DISTRICT|12 N STATE ST|RIPLEY|NY|14775.0|(42.268, -79.7114)
62401|CHAUTAUQUA|RIPLEY CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|||6.0|11.3%|6.0|11.3%|ELEMENTARY|SCHOOL DISTRICT|12 N STATE ST|RIPLEY|NY|14775.0|(42.268, -79.7114)
62401|CHAUTAUQUA|RIPLEY CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|||15.0|48.4%|15.0|48.4%|MIDDLE/HIGH|SCHOOL DISTRICT|12 N STATE ST|RIPLEY|NY|14775.0|(42.268, -79.7114)
62601|CHAUTAUQUA|SHERMAN CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|25.0|17%|23.0|15.6%|48.0|32.7%|DISTRICT TOTAL|SCHOOL DISTRICT|127 PARK ST|SHERMAN|NY|14781.0|(42.1608, -79.5945)
62601|CHAUTAUQUA|SHERMAN CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|8.0|10.4%|11.0|14.3%|19.0|24.7%|ELEMENTARY|SCHOOL DISTRICT|127 PARK ST|SHERMAN|NY|14781.0|(42.1608, -79.5945)
62601|CHAUTAUQUA|SHERMAN CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|13.0|21%|8.0|12.9%|21.0|33.9%|MIDDLE/HIGH|SCHOOL DISTRICT|127 PARK ST|SHERMAN|NY|14781.0|(42.1608, -79.5945)
62901|CHAUTAUQUA|WESTFIELD CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|56.0|20.7%|44.0|16.3%|100.0|37%|DISTRICT TOTAL|SCHOOL DISTRICT|203 E MAIN ST|WESTFIELD|NY|14787.0|(42.3286, -79.5687)
62901|CHAUTAUQUA|WESTFIELD CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|34.0|22.7%|24.0|16%|58.0|38.7%|ELEMENTARY|SCHOOL DISTRICT|203 E MAIN ST|WESTFIELD|NY|14787.0|(42.3286, -79.5687)
62901|CHAUTAUQUA|WESTFIELD CENTRAL SCHOOL DISTRICT|WESTERN NEW YORK|2010-2012|22.0|20%|20.0|18.2%|42.0|38.2%|MIDDLE/HIGH|SCHOOL DISTRICT|203 E MAIN ST|WESTFIELD|NY|14787.0|(42.3286, -79.5687)
70600|CHEMUNG|ELMIRA CITY SCHOOL DISTRICT|FINGER LAKES|2010-2012|363.0|17%|373.0|17.4%|736.0|34.4%|DISTRICT TOTAL|SCHOOL DISTRICT|951 HOFFMAN ST|ELMIRA|NY|14905.0|(42.097, -76.8294)
70600|CHEMUNG|ELMIRA CITY SCHOOL DISTRICT|FINGER LAKES|2010-2012|233.0|18.1%|254.0|19.8%|487.0|37.9%|ELEMENTARY|SCHOOL DISTRICT|951 HOFFMAN ST|ELMIRA|NY|14905.0|(42.097, -76.8294)
70600|CHEMUNG|ELMIRA CITY SCHOOL DISTRICT|FINGER LAKES|2010-2012|130.0|15.2%|119.0|13.9%|249.0|29.2%|MIDDLE/HIGH|SCHOOL DISTRICT|951 HOFFMAN ST|ELMIRA|NY|14905.0|(42.097, -76.8294)
70901|CHEMUNG|HORSEHEADS CENTRAL SCHOOL DISTRICT|FINGER LAKES|2010-2012|130.0|20.5%|112.0|17.6%|242.0|38.1%|DISTRICT TOTAL|SCHOOL DISTRICT|1 RAIDER LN|HORSEHEADS|NY|14845.0|(42.167, -76.8261)
70901|CHEMUNG|HORSEHEADS CENTRAL SCHOOL DISTRICT|FINGER LAKES|2010-2012|54.0|17.3%|52.0|16.6%|106.0|33.9%|ELEMENTARY|SCHOOL DISTRICT|1 RAIDER LN|HORSEHEADS|NY|14845.0|(42.167, -76.8261)
70901|CHEMUNG|HORSEHEADS CENTRAL SCHOOL DISTRICT|FINGER LAKES|2010-2012|76.0|18.6%|60.0|14.7%|136.0|33.3%|MIDDLE/HIGH|SCHOOL DISTRICT|1 RAIDER LN|HORSEHEADS|NY|14845.0|(42.167, -76.8261)
70902|CHEMUNG|ELMIRA HEIGHTS CENTRAL SCHOOL DISTRICT|FINGER LAKES|2010-2012|60.0|22.5%|39.0|14.6%|99.0|37.1%|DISTRICT TOTAL|SCHOOL DISTRICT|2083 COLLEGE AVE|ELMIRA HEIGHTS|NY|14903.0|(42.1224, -76.8244)
70902|CHEMUNG|ELMIRA HEIGHTS CENTRAL SCHOOL DISTRICT|FINGER LAKES|2010-2012|25.0|21.7%|14.0|12.2%|39.0|33.9%|ELEMENTARY|SCHOOL DISTRICT|2083 COLLEGE AVE|ELMIRA HEIGHTS|NY|14903.0|(42.1224, -76.8244)
70902|CHEMUNG|ELMIRA HEIGHTS CENTRAL SCHOOL DISTRICT|FINGER LAKES|2010-2012|35.0|22.6%|25.0|16.1%|60.0|38.7%|MIDDLE/HIGH|SCHOOL DISTRICT|2083 COLLEGE AVE|ELMIRA HEIGHTS|NY|14903.0|(42.1224, -76.8244)
80101|CHENANGO|AFTON CENTRAL SCHOOL DISTRICT|NEW YORK - PENN|2010-2012|35.0|16.5%|58.0|27.4%|93.0|43.9%|DISTRICT TOTAL|SCHOOL DISTRICT|29 ACADEMY ST|AFTON|NY|13730.0|(42.2305, -75.5277)
80101|CHENANGO|AFTON CENTRAL SCHOOL DISTRICT|NEW YORK - PENN|2010-2012|17.0|13.4%|37.0|29.1%|54.0|42.5%|ELEMENTARY|SCHOOL DISTRICT|29 ACADEMY ST|AFTON|NY|13730.0|(42.2305, -75.5277)
80101|CHENANGO|AFTON CENTRAL SCHOOL DISTRICT|NEW YORK - PENN|2010-2012|18.0|21.2%|21.0|24.7%|39.0|45.9%|MIDDLE/HIGH|SCHOOL DISTRICT|29 ACADEMY ST|AFTON|NY|13730.0|(42.2305, -75.5277)
80201|CHENANGO|BAINBRIDGE GUILFORD CENTRAL SCHOOL DISTRICT|NEW YORK - PENN|2010-2012|42.0|15.7%|50.0|18.7%|92.0|34.3%|DISTRICT TOTAL|SCHOOL DISTRICT|18 JULIAND ST|BAINBRIDGE|NY|13733.0|(42.2934, -75.4846)
80201|CHENANGO|BAINBRIDGE GUILFORD CENTRAL SCHOOL DISTRICT|NEW YORK - PENN|2010-2012|18.0|12.2%|23.0|15.5%|41.0|27.7%|ELEMENTARY|SCHOOL DISTRICT|18 JULIAND ST|BAINBRIDGE|NY|13733.0|(42.2934, -75.4846)
80201|CHENANGO|BAINBRIDGE GUILFORD CENTRAL SCHOOL DISTRICT|NEW YORK - PENN|2010-2012|22.0|20.4%|24.0|22.2%|46.0|42.6%|MIDDLE/HIGH|SCHOOL DISTRICT|18 JULIAND ST|BAINBRIDGE|NY|13733.0|(42.2934, -75.4846)
80601|CHENANGO|GREENE CENTRAL SCHOOL DISTRICT|NEW YORK - PENN|2010-2012|61.0|16.4%|71.0|19%|132.0|35.4%|DISTRICT TOTAL|SCHOOL DISTRICT|40 S CANAL ST|GREENE|NY|13778.0|(42.3265, -75.7751)
80601|CHENANGO|GREENE CENTRAL SCHOOL DISTRICT|NEW YORK - PENN|2010-2012|25.0|11.5%|37.0|17.1%|62.0|28.6%|ELEMENTARY|SCHOOL DISTRICT|40 S CANAL ST|GREENE|NY|13778.0|(42.3265, -75.7751)
80601|CHENANGO|GREENE CENTRAL SCHOOL DISTRICT|NEW YORK - PENN|2010-2012|36.0|23.2%|34.0|21.9%|70.0|45.2%|MIDDLE/HIGH|SCHOOL DISTRICT|40 S CANAL ST|GREENE|NY|13778.0|(42.3265, -75.7751)
81003|CHENANGO|UNADILLA VALLEY CENTRAL SCHOOLS|NEW YORK - PENN|2010-2012|72.0|22.6%|63.0|19.7%|135.0|42.3%|DISTRICT TOTAL|SCHOOL DISTRICT|4238 STATE HWY 8|NEW BERLIN|NY|13411.0|(42.5843, -75.3356)
81003|CHENANGO|UNADILLA VALLEY CENTRAL SCHOOLS|NEW YORK - PENN|2010-2012|38.0|20.4%|34.0|18.3%|72.0|38.7%|ELEMENTARY|SCHOOL DISTRICT|4238 STATE HWY 8|NEW BERLIN|NY|13411.0|(42.5843, -75.3356)
81003|CHENANGO|UNADILLA VALLEY CENTRAL SCHOOLS|NEW YORK - PENN|2010-2012|34.0|26.2%|29.0|22.3%|63.0|48.5%|MIDDLE/HIGH|SCHOOL DISTRICT|4238 STATE HWY 8|NEW BERLIN|NY|13411.0|(42.5843, -75.3356)
81200|CHENANGO|NORWICH CITY SCHOOL DISTRICT|NEW YORK - PENN|2010-2012|148.0|21.6%|136.0|19.8%|284.0|41.4%|DISTRICT TOTAL|SCHOOL DISTRICT|89 MIDLAND DR|NORWICH|NY|13815.0|(42.5268, -75.5163)
81200|CHENANGO|NORWICH CITY SCHOOL DISTRICT|NEW YORK - PENN|2010-2012|97.0|23.7%|88.0|21.5%|185.0|45.2%|ELEMENTARY|SCHOOL DISTRICT|89 MIDLAND DR|NORWICH|NY|13815.0|(42.5268, -75.5163)
81200|CHENANGO|NORWICH CITY SCHOOL DISTRICT|NEW YORK - PENN|2010-2012|51.0|18.8%|48.0|17.6%|99.0|36.4%|MIDDLE/HIGH|SCHOOL DISTRICT|89 MIDLAND DR|NORWICH|NY|13815.0|(42.5268, -75.5163)
81401|CHENANGO|GEORGETOWN-SO OTSELIC CENTRAL SCHOOL DISTRICT|NEW YORK - PENN|2010-2012|12.0|16.9%|12.0|16.9%|24.0|33.8%|DISTRICT TOTAL|SCHOOL DISTRICT|125 COUNTY RD 13A|SOUTH OTSELIC|NY|13155.0|(42.6495, -75.7846)
81401|CHENANGO|GEORGETOWN-SO OTSELIC CENTRAL SCHOOL DISTRICT|NEW YORK - PENN|2010-2012|||||||ELEMENTARY|SCHOOL DISTRICT|125 COUNTY RD 13A|SOUTH OTSELIC|NY|13155.0|(42.6495, -75.7846)
81401|CHENANGO|GEORGETOWN-SO OTSELIC CENTRAL SCHOOL DISTRICT|NEW YORK - PENN|2010-2012|||||||MIDDLE/HIGH|SCHOOL DISTRICT|125 COUNTY RD 13A|SOUTH OTSELIC|NY|13155.0|(42.6495, -75.7846)
81501|CHENANGO|OXFORD ACAD&CENT SCHOOL|NEW YORK - PENN|2010-2012|32.0|13.3%|59.0|24.6%|91.0|37.9%|DISTRICT TOTAL|SCHOOL DISTRICT|12 FORT HILL PARK|OXFORD|NY|13830.0|(42.4409, -75.5961)
81501|CHENANGO|OXFORD ACAD&CENT SCHOOL|NEW YORK - PENN|2010-2012|20.0|13.5%|33.0|22.3%|53.0|35.8%|ELEMENTARY|SCHOOL DISTRICT|12 FORT HILL PARK|OXFORD|NY|13830.0|(42.4409, -75.5961)
81501|CHENANGO|OXFORD ACAD&CENT SCHOOL|NEW YORK - PENN|2010-2012|8.0|9.1%|26.0|29.5%|34.0|38.6%|MIDDLE/HIGH|SCHOOL DISTRICT|12 FORT HILL PARK|OXFORD|NY|13830.0|(42.4409, -75.5961)
82001|CHENANGO|SHERBURNE EARLVILLE CENTRAL SCHOOL DISTRICT|NEW YORK - PENN|2010-2012|79.0|15.7%|132.0|26.3%|211.0|42%|DISTRICT TOTAL|SCHOOL DISTRICT|15 SCHOOL ST|SHERBURNE|NY|13460.0|(42.6886, -75.5007)
82001|CHENANGO|SHERBURNE EARLVILLE CENTRAL SCHOOL DISTRICT|NEW YORK - PENN|2010-2012|52.0|17%|72.0|23.6%|124.0|40.7%|ELEMENTARY|SCHOOL DISTRICT|15 SCHOOL ST|SHERBURNE|NY|13460.0|(42.6886, -75.5007)
82001|CHENANGO|SHERBURNE EARLVILLE CENTRAL SCHOOL DISTRICT|NEW YORK - PENN|2010-2012|27.0|15.5%|37.0|21.3%|64.0|36.8%|MIDDLE/HIGH|SCHOOL DISTRICT|15 SCHOOL ST|SHERBURNE|NY|13460.0|(42.6886, -75.5007)
90201|CLINTON|AUSABLE VALLEY CENTRAL SCHOOL|NORTHEASTERN NEW YORK|2010-2012|40.0|16.1%|59.0|23.8%|99.0|39.9%|DISTRICT TOTAL|SCHOOL DISTRICT|1273 RT 9N|CLINTONVILLE|NY|12924.0|(44.4667, -73.576)
90201|CLINTON|AUSABLE VALLEY CENTRAL SCHOOL|NORTHEASTERN NEW YORK|2010-2012|16.0|13.9%|24.0|20.9%|40.0|34.8%|ELEMENTARY|SCHOOL DISTRICT|1273 RT 9N|CLINTONVILLE|NY|12924.0|(44.4667, -73.576)
90201|CLINTON|AUSABLE VALLEY CENTRAL SCHOOL|NORTHEASTERN NEW YORK|2010-2012|24.0|18%|35.0|26.3%|59.0|44.4%|MIDDLE/HIGH|SCHOOL DISTRICT|1273 RT 9N|CLINTONVILLE|NY|12924.0|(44.4667, -73.576)
90301|CLINTON|BEEKMANTOWN CENTRAL SCHOOL|NORTHEASTERN NEW YORK|2010-2012|99.0|18.6%|125.0|23.5%|224.0|42.1%|DISTRICT TOTAL|SCHOOL DISTRICT|37 EAGLE WAY|WEST CHAZY|NY|12992.0|(44.7734, -73.5055)
90301|CLINTON|BEEKMANTOWN CENTRAL SCHOOL|NORTHEASTERN NEW YORK|2010-2012|60.0|18.5%|67.0|20.7%|127.0|39.2%|ELEMENTARY|SCHOOL DISTRICT|37 EAGLE WAY|WEST CHAZY|NY|12992.0|(44.7734, -73.5055)
90301|CLINTON|BEEKMANTOWN CENTRAL SCHOOL|NORTHEASTERN NEW YORK|2010-2012|39.0|18.7%|58.0|27.8%|97.0|46.4%|MIDDLE/HIGH|SCHOOL DISTRICT|37 EAGLE WAY|WEST CHAZY|NY|12992.0|(44.7734, -73.5055)
90501|CLINTON|NORTHEASTERN CLINTON CENTRAL SCHOOL|NORTHEASTERN NEW YORK|2010-2012|63.0|17.5%|79.0|22%|142.0|39.6%|DISTRICT TOTAL|SCHOOL DISTRICT|103 RT 276|CHAMPLAIN|NY|12919.0|(44.9907, -73.4134)
90501|CLINTON|NORTHEASTERN CLINTON CENTRAL SCHOOL|NORTHEASTERN NEW YORK|2010-2012|29.0|16.7%|35.0|20.1%|64.0|36.8%|ELEMENTARY|SCHOOL DISTRICT|103 RT 276|CHAMPLAIN|NY|12919.0|(44.9907, -73.4134)
90501|CLINTON|NORTHEASTERN CLINTON CENTRAL SCHOOL|NORTHEASTERN NEW YORK|2010-2012|34.0|18.4%|44.0|23.8%|78.0|42.2%|MIDDLE/HIGH|SCHOOL DISTRICT|103 RT 276|CHAMPLAIN|NY|12919.0|(44.9907, -73.4134)
90601|CLINTON|CHAZY UNION FREE SCHOOL|NORTHEASTERN NEW YORK|2010-2012|27.0|19%|21.0|14.8%|48.0|33.8%|DISTRICT TOTAL|SCHOOL DISTRICT|609 MINER FARM RD|CHAZY|NY|12921.0|(44.8876, -73.4345)
90601|CLINTON|CHAZY UNION FREE SCHOOL|NORTHEASTERN NEW YORK|2010-2012|14.0|19.2%|5.0|6.8%|19.0|26%|ELEMENTARY|SCHOOL DISTRICT|609 MINER FARM RD|CHAZY|NY|12921.0|(44.8876, -73.4345)
90601|CLINTON|CHAZY UNION FREE SCHOOL|NORTHEASTERN NEW YORK|2010-2012|14.0|23.3%|12.0|20%|26.0|43.3%|MIDDLE/HIGH|SCHOOL DISTRICT|609 MINER FARM RD|CHAZY|NY|12921.0|(44.8876, -73.4345)
90901|CLINTON|NORTHERN ADIRONDACK CENTRAL SCHOOL|NORTHEASTERN NEW YORK|2010-2012|48.0|17.6%|61.0|22.3%|109.0|39.9%|DISTRICT TOTAL|SCHOOL DISTRICT|5572 RT 11|ELLENBURG DEPOT|NY|12935.0|(44.8607, -73.7854)
90901|CLINTON|NORTHERN ADIRONDACK CENTRAL SCHOOL|NORTHEASTERN NEW YORK|2010-2012|26.0|16.7%|40.0|25.6%|66.0|42.3%|ELEMENTARY|SCHOOL DISTRICT|5572 RT 11|ELLENBURG DEPOT|NY|12935.0|(44.8607, -73.7854)
90901|CLINTON|NORTHERN ADIRONDACK CENTRAL SCHOOL|NORTHEASTERN NEW YORK|2010-2012|22.0|19.6%|21.0|18.8%|43.0|38.4%|MIDDLE/HIGH|SCHOOL DISTRICT|5572 RT 11|ELLENBURG DEPOT|NY|12935.0|(44.8607, -73.7854)
91101|CLINTON|PERU CENTRAL SCHOOL|NORTHEASTERN NEW YORK|2010-2012|69.0|18%|56.0|14.6%|125.0|32.6%|DISTRICT TOTAL|SCHOOL DISTRICT|17 SCHOOL ST|PERU|NY|12972.0|(44.5821, -73.5333)
91101|CLINTON|PERU CENTRAL SCHOOL|NORTHEASTERN NEW YORK|2010-2012|35.0|15.8%|36.0|16.3%|71.0|32.1%|ELEMENTARY|SCHOOL DISTRICT|17 SCHOOL ST|PERU|NY|12972.0|(44.5821, -73.5333)
91101|CLINTON|PERU CENTRAL SCHOOL|NORTHEASTERN NEW YORK|2010-2012|34.0|21%|20.0|12.3%|54.0|33.3%|MIDDLE/HIGH|SCHOOL DISTRICT|17 SCHOOL ST|PERU|NY|12972.0|(44.5821, -73.5333)
91200|CLINTON|PLATTSBURGH CITY SCHOOL DISTRICT|NORTHEASTERN NEW YORK|2010-2012|108.0|18.6%|112.0|19.3%|220.0|37.9%|DISTRICT TOTAL|SCHOOL DISTRICT|49 BROAD ST|PLATTSBURGH|NY|12901.0|(44.6948, -73.4594)
91200|CLINTON|PLATTSBURGH CITY SCHOOL DISTRICT|NORTHEASTERN NEW YORK|2010-2012|67.0|17.3%|73.0|18.9%|140.0|36.2%|ELEMENTARY|SCHOOL DISTRICT|49 BROAD ST|PLATTSBURGH|NY|12901.0|(44.6948, -73.4594)
91200|CLINTON|PLATTSBURGH CITY SCHOOL DISTRICT|NORTHEASTERN NEW YORK|2010-2012|41.0|21.9%|38.0|20.3%|79.0|42.2%|MIDDLE/HIGH|SCHOOL DISTRICT|49 BROAD ST|PLATTSBURGH|NY|12901.0|(44.6948, -73.4594)
91402|CLINTON|SARANAC CENTRAL SCHOOL|NORTHEASTERN NEW YORK|2010-2012|70.0|21.7%|71.0|22%|141.0|43.7%|DISTRICT TOTAL|SCHOOL DISTRICT|32 EMMONS ST|DANNEMORA|NY|12929.0|(44.7135, -73.7224)
